X	Y
-0.326967	-0.386121
-0.0258386	-0.569976
0.139477	0.087765
-0.078346	-0.775239
0.965787	1.71186
3.7606	-0.73981
10.0402	-4.95063
0.233338	-0.577749
-0.500644	-0.760789
1.83992	1.38885
0.750855	-0.397844
-0.140575	-0.590781
-0.116698	-0.562793
0.0587652	0.337222
0.633504	-0.390033
0.498283	0.835021
-1.4141	-1.57329
-0.117314	-0.495133
-0.175343	-4.43123
0.0600764	0.850525
0.289589	0.137174
-1.24223	-1.30808
-1.6439	-0.477935
0.12206	-0.587238
1.17302	-0.793943
0.215326	0.491912
0.906786	0.840458
0.677831	-0.143502
0.389013	0.885462
-2.02146	2.33314
-0.203596	0.0484556
1.66789	-0.401859
0.0551688	0.185994
-0.163856	-0.264744
-0.777935	0.47393
-0.0341326	-0.619051
-1.19286	-6.37776
1.70761	-0.592609
-1.10803	0.664583
0.909146	0.0116809
-0.126223	0.686514
-0.897601	0.303138
-0.713657	0.428045
0.177376	0.960072
-0.432815	-0.809618
0.23915	-0.254599
0.279298	-0.251402
0.616639	-1.16988
-0.526626	-0.0706526
-0.556277	-0.589149
2.56891	-0.666056
-0.4414	-0.0116407
0.707761	-0.0660125
2.8477	15.0735
-0.707006	-3.35461
-1.17327	-1.0365
-0.661984	-0.420726
-0.171019	-0.529485
-0.75883	-0.304739
0.0184635	-0.7717
0.140509	0.34073
-0.209003	0.575653
-0.00543789	-0.310749
-1.36273	0.745814
0.824841	0.196227
0.486471	1.18097
0.479909	0.0838436
0.355562	-0.732485
1.30899	0.0980738
-0.0844667	0.460398
-1.40075	0.794076
0.10057	-0.316657
3.64401	-1.66491
-0.157174	0.889326
4.27868	2.85666
0.624096	-0.622214
2.07302	0.262958
0.064047	-0.684205
-0.79304	0.509373
-0.667122	0.292288
-0.419689	0.0378863
-1.21063	0.485369
0.434863	0.116942
0.317008	0.0396559
0.315158	2.46278
-0.538105	0.0570145
-0.0872092	1.12839
0.0232773	-0.318256
-0.322051	-0.665234
0.821704	0.262926
-0.645742	1.20292
0.758698	-0.378997
-0.217206	-2.99737
2.22404	-2.23784
1.03875	0.0332749
-1.78683	-1.18236
0.412499	-0.37998
0.855679	0.0977206
0.633169	2.38595
-0.863804	0.253472
-0.553904	0.773384
-0.139365	-0.882025
0.0993361	-0.586651
-0.0244731	-0.535316
-1.24381	0.117573
-10.049	6.00637
-0.369055	0.435485
-0.124146	0.668727
0.137621	0.373126
0.342586	-1.27224
-0.352656	0.108792
-0.467709	-0.658355
-2.86726	-0.378519
0.20351	0.128167
-0.691709	-0.0688662
-6.98814	-0.62273
-0.726808	0.869397
-0.720055	0.352391
-0.0790312	0.661354
0.804457	0.0657049
-0.0734895	0.294997
-0.22137	0.631521
0.925343	0.451429
-2.09753	3.41383
-0.621097	-0.0705086
0.0761141	0.265741
-1.40622	0.462623
-3.92086	2.97915
1.1252	-0.133531
-0.72166	0.994262
-0.0684608	-0.598197
-0.181685	-0.165727
-13.5487	-3.31805
-0.538333	-0.156622
0.142204	-0.265699
1.16379	-1.17191
-0.0703072	0.18508
0.662536	1.39955
0.200658	0.185981
-0.938994	-0.218918
0.767058	0.762402
-0.393035	0.657643
-0.722897	0.109999
-1.32	-1.71072
0.205303	0.195399
0.878316	0.15206
-0.520777	0.344888
0.0832402	0.37995
-1.61199	0.697073
-0.532307	-0.223072
-0.219889	0.432844
-0.612414	-0.969022
0.59575	0.157149
0.405882	0.092292
1.02955	-0.387431
-0.518867	0.799788
-0.205909	-0.760895
0.842629	-0.374105
0.237162	-0.85521
0.0190046	0.99346
0.477425	0.263976
1.59725	-1.48898
0.673529	-0.696953
0.121794	-0.476989
0.161433	-0.139691
-0.510998	0.00426248
-0.711008	0.449018
-0.190761	-2.03577
-0.049918	0.411035
-0.299182	0.228321
0.0332588	-0.343237
-0.00185863	0.731533
0.0421443	1.12225
-0.352656	1.76888
-0.147198	0.0552798
0.827672	0.464704
-1.9587	10.149
0.207325	0.638331
0.139086	2.32389
0.549923	-0.728019
0.490203	0.0276648
0.714254	-0.520675
-1.55758	-0.1744
-1.29809	0.0441992
0.843624	0.298037
-0.183971	0.407769
-1.54122	-0.979529
0.563315	-2.11129
0.433904	-0.0275771
0.310107	0.827556
0.00670613	0.902504
0.416076	0.165196
-1.19078	0.623214
0.288552	-0.767344
-0.642089	0.433962
0.429014	-0.141185
0.0475137	0.147153
0.501143	-0.730493
1.91579	-2.28407
-0.52176	0.586349
-0.136463	-1.88818
-1.92041	1.66403
0.297493	0.943583
-1.88268	-0.293499
-2.90884	0.2958
0.677742	0.0569255
0.158277	-0.360641
0.347881	0.351384
-0.886491	0.039889
0.262716	0.0945161
0.765923	0.206915
-0.354539	-0.518178
0.258367	0.309718
0.906984	-0.313006
-0.344158	0.147182
1.02378	-2.74327
0.823033	-0.285094
-0.0809089	-0.445821
0.289182	0.48822
0.842341	0.221159
-0.609587	-0.179383
-0.539831	-0.499095
-0.682439	-0.128893
-0.0137415	0.978264
0.367601	-14.7719
0.735895	-1.39484
-1.09517	-0.867797
-0.886737	-0.45181
0.19463	-0.836811
-0.340787	0.495833
0.735757	0.0844541
-0.0741537	0.196796
-0.570487	-0.33625
5.74329	-1.01021
0.242819	-0.458327
0.968649	-0.232009
-0.151256	0.927268
-1.90451	1.1005
-0.64636	-0.245713
-0.778289	0.282617
0.0124054	-0.728879
-1.22806	-0.310253
-0.979997	1.61506
-0.404072	0.565098
-0.374829	0.339937
-0.385714	-1.72495
0.455227	0.786327
-4.61754	3.91507
1.03945	-1.66551
-0.262374	0.559364
-3.52191	7.80226
0.678199	-0.252398
0.717144	0.265953
-0.206407	0.30118
0.345637	-0.484651
-0.0583482	-0.855219
-0.237998	0.535717
0.181445	0.213482
-0.00808086	0.952338
-3.05566	-3.94602
-1.64988	0.521479
-0.0491908	0.87988
1.2502	6.48122
-0.403718	-0.297216
0.416624	0.84463
-3.96529	0.597931
-3.83362	-1.09147
-0.415285	-0.731662
-0.588169	-0.196252
0.319057	-0.315785
0.530064	0.576812
0.190833	0.637089
-2.10551	-0.74452
1.99003	1.45595
1.09064	1.50717
0.46523	0.779632
0.176764	-0.596357
-0.247994	-1.05207
-0.197305	0.63321
-0.990607	-0.184737
-0.747746	1.04488
-1.19154	-2.74713
0.230623	0.683206
0.411494	-0.549784
-0.133911	-0.455463
0.953351	0.0501356
1.88	-1.05982
3.69396	-1.54427
0.62544	-0.803695
-0.628727	0.265749
-0.570624	-0.502741
-1.15111	-1.36148
-3.52569	-0.037523
-0.497979	0.73658
-0.15586	0.447658
0.17103	-0.709998
-1.68797	1.49466
-0.324041	-1.7252
0.0082137	-0.827696
0.0304968	0.791847
-0.0452054	-0.908595
-0.143587	0.879194
-0.674522	-0.00200481
0.779158	0.361785
0.698858	-0.56976
-0.158318	-0.370049
2.98914	0.147426
0.400406	-0.730527
3.67828	-1.58349
3.91616	-1.23407
0.864261	-0.487211
0.761584	0.103885
-0.569719	-0.393704
0.668853	-0.561501
-0.710896	0.194611
-1.12314	-1.07163
0.142921	0.26411
-0.0763105	-1.47125
0.919839	-0.287536
0.0632619	-0.858156
-0.502651	-0.438423
0.105342	-0.0579291
-0.3162	0.0545242
-0.607785	-0.128003
-0.0190823	-0.531224
2.12261	-2.47518
-1.59907	-1.27459
0.866631	-0.563118
-1.04268	-0.544685
0.931133	0.160836
-0.423531	0.580935
0.388514	-1.36137
0.74439	-3.92784
8.48965	0.0651181
0.878367	0.899548
0.480533	1.73929
-0.0109918	0.220076
-0.239777	-4.80079
1.59477	-0.691261
-0.746355	-0.371313
0.391471	-0.48762
0.904503	-0.36173
-2.51077	-2.21551
0.147103	0.219076
0.294579	0.907567
-1.18895	-0.0299865
0.0151949	0.558886
-0.484486	-0.370178
-1.91004	-2.24773
0.171705	0.367806
-2.1078	-3.40999
-1.79549	-1.89576
-0.253268	0.413806
-0.977198	4.25131
0.362095	0.264278
0.306334	-0.805712
-0.712464	0.0644535
-0.961005	-0.475804
0.588716	-0.116637
-0.973963	-0.0243774
-0.509457	-0.491344
0.529126	2.66871
-0.0341947	-0.577839
0.398553	-0.211273
0.477076	0.329076
0.468124	-0.1957
2.8114	-0.464548
-0.121778	0.57076
-0.524116	-0.709428
0.684559	3.24964
-0.861174	0.239838
0.437856	0.43237
0.493708	0.461482
-0.357	-0.855689
-7.91854	1.18939
-0.143978	-0.84881
-0.143457	0.765382
-0.918634	-0.691352
1.78185	7.56891
-0.459589	-0.662678
0.307032	-1.31097
-1.71244	0.446624
-0.025795	0.355963
-1.30095	0.370124
-0.0710247	0.585771
-0.146714	-1.26478
-0.0382001	0.263341
-0.994518	0.385065
-1.77711	-0.367159
-0.0851952	-0.934254
-0.134564	-0.90444
-0.614525	-0.546886
0.916955	-0.756095
-2.96923	-2.70531
0.944696	-1.9152
-0.034408	-0.302189
-0.635506	-0.617159
-0.380139	0.0780826
-0.985551	-0.027315
-0.81326	0.185826
-0.195472	-0.0739227
-0.940213	-0.356596
-0.312671	-0.22396
-0.125844	-0.488741
0.0988354	-0.557674
-0.227158	-0.765562
0.719913	0.455704
0.950495	0.0879168
-0.625773	0.187542
0.0626709	-1.40934
-0.838675	-0.0551598
0.328742	0.323628
0.0824165	-0.260016
0.887081	3.77137
-3.03288	0.706476
-0.481876	-0.732575
3.28772	4.74928
0.849812	-0.251403
-0.0538253	0.534655
0.280415	-0.173685
0.382852	0.989788
1.73805	1.43091
-0.153304	-0.750179
0.106582	-0.482509
-0.00102563	0.855791
1.20359	0.35531
0.709512	-0.0102046
0.458013	-0.880777
0.352866	-1.33797
-0.592054	0.0810491
-0.165972	-0.360291
-0.835648	0.490812
0.613191	-0.0829247
-0.163392	-0.661281
0.598731	-0.516692
3.72417	1.46458
-2.34649	1.96566
0.658473	0.000883852
-0.954894	-0.268111
1.19308	-2.4869
0.537838	-0.827812
0.758971	0.191975
0.158256	-0.653119
3.94173	-4.29598
-0.563499	0.714582
-0.420574	-0.220216
-2.65443	0.31888
0.93835	1.2889
0.0511305	0.535159
0.858615	1.19665
0.264887	-0.342138
0.18823	0.553413
-0.0835336	0.702461
0.928944	-0.268432
-0.148637	0.754597
0.265158	0.0889547
2.55358	1.22281
0.451589	-0.879934
0.108108	0.183478
-0.925568	2.37863
-14.7022	-3.08461
-1.73358	2.27906
0.943608	-0.195992
-0.21854	0.629631
-0.359663	0.241077
0.581651	0.585484
-0.521733	0.762856
-0.48927	0.347341
0.920354	0.0560135
0.512189	0.30381
-1.57266	0.795992
-0.552364	0.244031
0.298743	0.124218
0.452868	0.0632785
0.224262	0.631422
0.0526078	0.848958
-0.285047	-0.346875
0.127988	0.294385
3.93915	0.663316
-0.471774	0.655255
-0.0676309	1.54424
1.0177	0.123149
-0.365189	0.845059
0.531482	-2.97891
4.36765	2.11419
0.92909	0.189819
-0.132193	5.87866
0.697822	-0.190529
0.375842	2.12067
0.0571778	-0.309482
-0.27152	-1.78958
0.173542	-0.806171
-0.0795674	0.41831
0.655377	-0.0911904
-0.704821	1.36916
0.22041	-0.788343
0.345336	-0.593094
-0.0117749	-0.67288
-0.400185	-0.00172659
-0.826321	0.185979
0.207343	0.593511
0.847412	-0.167722
0.373536	-0.752904
-0.707898	-0.895575
0.145294	1.63667
0.147954	-0.854844
-1.30473	1.15843
1.15009	0.764038
-0.486184	0.843714
0.561287	1.05115
-0.434043	1.03421
1.03332	1.92891
-1.76591	0.404216
0.0279886	-0.723115
-0.489856	0.26287
-0.605871	-0.653372
-9.78713	6.50322
-1.47055	-1.06833
2.73929	-0.456951
-0.898413	-0.253182
0.527077	0.25726
0.0860941	0.644301
-0.65128	-0.360021
-0.156687	0.205254
1.89884	-0.440586
-0.0579503	-0.686392
0.380272	1.92763
1.20693	0.409538
0.030714	-0.756015
0.9448	0.142004
-6.01872	5.81811
-0.355358	0.0512872
0.399451	0.0154034
0.914447	1.46022
-2.16053	4.23681
-0.0951833	-1.75695
2.23387	-0.275965
1.67225	-1.62554
-0.299925	-0.00842768
0.0882622	-0.44516
-1.61355	-1.44039
3.6639	6.98681
1.66737	0.587613
2.29726	0.48589
-1.04035	-0.761909
7.48726	2.91302
-0.414357	0.133768
0.0597818	0.634705
-1.63231	-0.899877
-0.640758	0.359194
-2.25806	12.2286
-0.291289	0.395549
-0.401583	0.0230884
1.33674	-0.0243535
1.09287	1.14485
-6.85307	-6.66288
1.91469	0.191552
-0.51896	-0.0459449
-0.705178	-0.585228
-0.0388563	-1.31331
0.351248	0.618149
0.738006	-0.51936
-1.72606	-0.0210181
0.343704	0.602988
0.415644	-0.0123573
-1.39955	-2.59401
3.73116	0.436983
-3.27643	-0.380223
-0.835685	0.491696
-0.751569	0.588528
1.57353	5.57035
2.51211	3.80552
0.410792	0.752554
-0.71314	1.44262
-0.935005	0.230882
0.738755	-1.0209
0.528427	-0.333643
0.550651	0.552369
0.268563	0.538723
-3.63367	-1.67748
-0.382028	0.281247
-0.0121276	-0.954605
-1.04094	-0.0504393
-1.82475	0.996406
0.557835	-0.799582
-0.808813	0.542362
-0.0695249	0.514663
-0.19548	-0.534251
-0.337472	0.367871
-0.212256	-0.591318
0.958673	-0.231176
0.73241	0.183167
-1.15536	-0.474304
0.47053	-0.850325
0.22994	-0.169791
0.0712257	-0.788587
0.0969459	0.515324
0.409762	0.0243076
-1.07213	0.0554544
-0.124791	1.27387
0.441992	0.695371
1.42511	-1.02637
-0.282624	-0.341517
-0.65109	-0.331114
1.20108	2.48645
-0.0208008	0.5084
0.00621685	0.815608
0.45738	0.108809
0.510907	0.598785
-0.946066	-1.33658
0.464566	-0.46281
0.700028	0.584705
0.462178	0.837126
-1.30691	1.85767
-3.12594	0.050055
-0.123464	0.44505
1.27172	0.0773977
-0.0835483	0.472208
-1.09232	0.704561
0.210897	0.392597
-0.699535	0.217125
0.279696	0.470352
0.0212773	0.284169
-0.426865	-0.307368
0.712482	-0.317468
0.0307295	-0.954992
0.586355	0.390668
7.7158	-0.189418
0.0740529	1.00717
0.191251	0.444785
0.17981	-0.315034
0.151131	-0.999332
-0.224543	0.390186
-0.391522	0.0782323
-0.371978	0.105058
0.27215	-0.231601
-0.140409	0.29217
0.591324	0.478139
-0.518888	-0.544091
-0.959207	-0.0710349
-1.46873	-0.246596
1.31314	-2.17488
-0.734883	1.50399
0.106369	-0.168917
-0.9412	-2.83572
-0.918604	0.132039
-0.562714	-0.338538
0.862916	0.0536804
-2.31455	3.26329
0.616778	-0.266924
-2.8128	1.08412
0.225889	0.347969
0.199556	0.606093
-0.645825	1.71594
0.637608	-0.459951
-0.500633	-0.327283
0.151622	-0.92783
0.576863	0.567455
0.297672	0.251652
0.405633	0.262025
0.492271	0.384948
-0.131249	-0.495926
-0.367973	-0.385846
-0.227376	0.38785
-0.780646	-0.276714
-0.190258	-0.348148
0.376817	-1.04128
-0.812017	0.267141
0.145714	-0.740881
-0.654972	-0.0536852
-0.215127	0.503102
-0.291373	-0.72807
0.304592	-0.635529
-0.313951	0.310077
0.921393	-3.32752
0.535895	5.10215
-0.259264	0.926285
0.751679	-0.569211
-0.536313	-0.45437
0.679106	0.575457
-0.30171	-2.60532
0.683561	2.08419
0.14052	-1.13613
-0.0370285	0.719234
0.963381	0.257881
9.528	0.471758
0.744959	-0.457079
-0.358258	-0.808503
0.825241	0.478231
1.50417	-1.35132
-0.783263	0.105695
0.161038	-0.888797
-0.614777	0.585231
-0.237675	-0.149715
0.342877	-0.069162
-0.298483	-4.00185
2.12983	-0.807547
-1.93458	-1.03767
-0.404911	0.660148
0.538045	0.464141
0.0092013	0.129912
-1.51743	-1.18637
-0.238693	-0.0275144
-1.59501	0.139361
-0.151038	1.52971
-2.871	0.588572
0.428513	0.177598
-0.462193	3.48691
0.038479	-0.626794
2.67133	-2.99102
0.36201	-0.222498
-2.0653	-2.50054
-2.55055	-0.472612
-1.68546	1.32609
-0.559659	1.98923
-0.546194	-0.276189
0.624749	-0.393455
-0.908168	-1.26957
-0.06445	-0.768651
0.613553	0.155944
-0.300927	0.409294
-2.54472	0.293333
0.163205	0.847827
-0.50175	2.16763
0.726409	0.639375
-0.468772	0.768887
-0.396158	0.159446
-0.167694	1.01336
0.726521	0.652949
0.0716011	-0.774506
0.255826	0.850503
0.0520605	0.483169
0.432577	-0.424056
0.770638	0.101059
2.22448	-0.667828
-0.379494	0.834302
-0.644205	-0.494958
0.137324	-0.351612
-0.69419	0.462418
-0.8792	0.407725
-0.689133	0.47136
0.520106	0.667019
-0.294085	0.573708
0.290016	0.331315
-6.33592	-5.23566
-2.78978	4.37885
-0.158377	0.0949515
-0.201026	-0.800397
0.155724	2.00739
0.624685	0.600744
-0.165255	0.274596
-0.376297	0.724142
-0.87251	-0.423068
6.25313	-7.03127
0.233935	-0.281415
-0.436262	0.660193
0.16651	-0.176995
1.68765	-0.415533
0.92171	0.969266
-0.193277	-2.87347
0.144784	0.410639
-0.518838	1.54239
0.89816	0.313434
-0.518937	-0.838815
-0.370941	0.366504
11.2101	-8.88803
0.348021	-0.604618
0.451966	0.332268
1.31336	0.733426
-0.709035	-0.498667
-0.696378	-0.507132
-0.301983	-0.785414
0.0917477	0.0201418
1.03704	-0.0497521
0.22031	0.547303
-0.961342	-1.15129
-0.15131	0.22888
-0.558584	0.66739
0.971286	0.192432
0.083952	-0.641381
0.401863	-0.117461
0.316539	-0.881042
0.201311	0.388585
-0.56229	-2.16314
0.0937565	1.57157
-0.680566	0.0747492
-0.642473	0.322711
0.850942	1.72847
-0.227613	-0.720734
1.41274	-0.2457
-0.42075	-0.425884
-0.48866	0.273685
0.304923	-0.938823
0.00966423	-0.132833
0.849159	0.205629
0.0323297	-1.45635
0.395707	-0.222173
0.460039	-0.571232
0.639403	-0.683068
-0.00339217	0.548528
-1.61406	0.637076
-0.806006	-0.153352
0.522892	-0.29187
-0.458812	-0.0921355
2.12605	-0.602446
0.320413	0.574609
-0.391822	0.607013
-0.185846	-0.489513
-2.23672	-1.5731
-0.126592	0.709146
-0.892269	-0.261453
-2.49978	3.11558
-0.790925	0.0331577
-0.744654	-0.43929
0.11199	0.469249
0.534651	-0.685131
-0.323065	0.43817
-0.0333445	0.176222
-1.55598	0.595605
-1.1423	-0.12635
0.339947	0.575183
-0.953822	0.897235
1.15158	0.129054
1.6574	1.2935
2.05054	0.630211
0.158259	0.743489
0.463006	-1.23775
-0.3962	0.469703
0.363976	0.856421
0.871521	0.279419
-0.16419	0.981666
-0.76803	-1.75137
0.668164	-0.336338
0.220807	-0.629336
0.217507	0.257208
0.602911	-0.286723
2.29102	-0.346588
0.526242	-0.230023
2.00433	1.87567
-0.369569	0.62054
-0.0911285	-2.01021
-0.475545	0.284607
1.4332	-1.7986
-1.325	-0.676075
0.177179	-0.790586
0.277322	-0.399459
0.832976	-0.489351
0.714	-0.335868
-0.522122	0.390595
-0.268109	-0.91126
0.817473	-0.363311
-0.574805	-0.377032
-0.182213	0.399977
-2.64789	-7.10972
0.603379	-0.483882
0.799656	0.510919
-0.287271	-0.108954
0.117449	1.71904
-0.232976	-0.0165796
0.391354	-0.622273
-0.313976	0.379402
0.25132	0.188725
1.24784	-12.4309
0.599633	-1.3473
-0.0795193	0.390265
0.309717	0.276853
-0.863704	-0.184671
-0.706873	0.81776
-0.455366	0.325773
1.1069	0.346011
-0.20519	0.240343
0.978095	0.80935
-0.476615	-0.636918
-0.321665	-0.207741
-1.6091	1.78748
0.68724	0.115996
-0.0191634	0.260977
-3.94854	0.630297
0.0167276	0.532557
-0.150082	-0.107937
-0.178071	0.179004
-0.099566	-0.334145
-1.00216	0.501697
0.892186	0.954213
-0.88422	-4.1875
0.539971	-0.285974
-0.690334	1.12307
3.1629	5.33286
-0.667715	0.21825
1.00622	-0.717386
0.146849	-0.440318
0.473831	0.123241
0.805493	0.777004
0.442746	0.62639
-0.863618	-0.287976
-0.472293	-0.201659
0.013616	-0.733849
-2.20751	-3.70176
1.79118	-1.68071
0.36491	-0.882497
2.58535	0.627632
0.125953	-0.982754
-0.409171	0.269399
0.768039	0.286671
-0.832497	-1.81817
0.399184	0.43439
0.710032	-0.114668
0.823655	-1.87772
0.632285	-0.817978
0.281409	-0.365937
-1.20547	-2.01792
0.868702	0.160883
0.428335	-2.6243
-0.0713923	-0.458098
1.59796	-0.571431
-0.988744	1.19664
-2.72255	1.5372
-0.87159	-0.459999
5.65849	-2.17283
-0.18909	-0.176374
-0.3987	0.604861
0.134547	-0.82733
0.86039	-1.63384
-0.192548	0.419462
-1.10202	-1.60076
0.205027	-0.357779
-0.502449	0.737387
-1.37414	2.07774
0.764187	0.437775
0.46659	0.608429
-0.503635	0.152307
0.0188995	-0.640866
0.400841	1.07031
0.30399	-0.365975
0.602104	0.394031
-0.105212	-0.501115
-0.949777	-4.07825
1.33039	-1.6539
0.805814	0.449591
-0.841774	-0.250518
0.919908	-0.0236422
0.192533	-0.205207
0.434618	0.500561
0.583631	-0.509351
-0.381682	-0.260638
-0.35826	-1.66194
1.2545	0.129879
1.09706	0.0661346
5.30549	-0.714379
-0.166224	-0.291295
0.283092	-1.0481
0.224641	7.76906
-1.47693	1.88181
1.256	-0.551587
0.0464916	0.694174
-0.364851	-0.0621931
-0.330368	-0.386217
-0.169008	0.902662
-0.583738	0.698803
0.506135	0.234187
-0.509516	-0.0504311
0.0826367	-1.67714
0.317192	0.0575493
0.240098	0.429221
-1.86091	-3.54285
-0.474054	-0.253338
0.0357067	-1.12989
0.664224	0.721137
0.469349	0.402063
3.62798	2.35936
-0.618452	-0.374174
-1.15462	2.41802
-0.413487	-0.372835
0.503241	-0.33585
0.691336	0.679279
-0.399962	0.674806
-0.218139	0.411647
0.0922928	0.0906484
-0.789869	-1.33206
-0.313622	0.824166
-1.84808	0.537678
-0.107847	-0.353014
-2.00258	0.295299
-0.340103	0.585785
0.679878	0.550391
0.483228	-0.159848
0.050567	0.123971
0.749102	0.0905005
-0.0219133	0.934621
0.254638	0.260478
-0.226226	0.563404
0.720657	1.10734
0.184021	-0.621713
0.215206	0.627983
1.48467	-1.37027
-0.56597	-0.120558
0.098733	-0.446163
-0.320942	-0.721673
0.417944	4.04637
0.406479	-0.628002
-0.0287941	-2.57778
-1.55941	-2.3219
0.377088	-0.305509
-0.0330788	-0.865361
0.233496	0.317389
0.782417	-1.10067
-0.55518	-0.349716
0.369664	0.102914
0.579405	-0.12371
8.82831	-6.86549
-0.299405	0.174928
0.986312	-0.103643
-0.680781	0.47142
-1.40197	-3.74897
0.679159	0.393923
-1.69325	-3.3442
-0.278568	-1.41997
1.68411	-1.34211
-0.212467	0.420227
-0.856741	-1.16059
0.220348	0.50762
-0.195324	-0.0118312
-0.776375	0.505637
-0.328196	-0.0554916
0.375254	0.65454
-0.334398	-0.542381
0.332652	-1.40458
0.235601	-0.449274
-0.970492	1.65252
-0.333136	0.141714
0.28867	-0.323466
0.375867	-0.320238
1.23713	-0.0841067
0.892231	-0.921845
0.503075	-0.382627
2.90949	-1.63282
-1.57514	-0.243389
0.484632	0.269054
0.566766	-0.012174
2.38024	4.74951
1.74696	0.069714
-4.18273	0.606131
-0.253364	0.873499
-0.0402837	0.443634
1.38696	-1.28057
1.25355	1.67885
0.194672	0.6093
-0.78174	-0.317951
0.30578	-0.80845
-0.346624	0.563905
0.782465	-2.50356
0.0456583	-0.373269
-0.972306	-0.828242
0.459036	0.190764
-0.562152	0.631741
-0.785381	-0.501056
-0.933852	0.94561
0.53285	-0.743838
0.802046	0.10596
-0.570026	-0.10032
-0.616714	-0.650654
-0.815938	-0.559474
-0.714691	0.0457667
1.92935	-4.7587
-0.0514349	-0.176065
-0.907818	-0.383304
0.399998	0.00391187
-0.532375	0.178884
0.408173	0.793089
-0.522899	0.0390262
-0.278723	0.732877
-0.421884	0.307854
-0.460102	0.178044
0.840889	-1.8529
1.8724	-3.53584
0.9242	-0.870874
-0.316851	0.114644
0.771044	0.40665
0.216128	-0.126134
0.971334	-4.62858
-0.55309	0.0257374
-1.43572	1.83074
-0.0198902	0.32349
0.043726	0.44329
0.14129	0.686358
0.755997	-0.410838
-0.75672	0.576117
-0.0760084	0.785206
-0.316458	-0.501795
0.80458	-0.232161
-0.526227	0.648693
-0.589239	-0.516538
-0.726305	0.112513
-1.89482	1.00934
-0.915836	0.341537
-0.308237	-0.443536
-0.0643452	0.725608
1.25807	0.423666
0.384451	0.307102
-0.317185	0.132707
0.858549	0.167361
-0.558001	0.160258
0.723962	-0.0627654
0.444456	-0.416884
0.466469	-4.84307
-0.426555	0.489281
0.554821	0.138302
1.36689	0.517973
0.37464	0.519188
3.17487	-0.18345
0.638613	-1.42677
-1.64849	-1.77296
-1.18858	0.940335
-0.280602	-0.0346919
0.320474	-0.388845
-0.750522	0.565058
0.363793	0.809028
-0.0801195	-0.400667
0.837639	3.55506
0.595425	-0.122601
0.103411	-0.793593
-1.74059	-3.6042
0.461553	0.235337
-0.843835	-0.37029
0.211026	0.448217
-0.295849	-0.582091
-0.356187	-0.151277
0.376633	-0.10993
-0.310121	-0.0719884
0.586953	0.912959
-0.439979	-0.383017
-0.329344	0.0255332
-1.10707	-0.174543
0.326788	-0.359049
0.399331	-0.0136353
-0.201263	0.94954
0.909515	-0.157821
1.094	0.459817
-2.56684	0.754275
-0.708056	-0.120557
-0.184594	-0.0668306
1.17605	-0.873654
0.406465	-0.0208285
0.513515	-0.392748
-1.57689	-1.66495
1.91159	-1.3684
0.00540608	0.51492
1.71314	1.44772
0.225418	0.559683
-0.792012	-0.509356
0.618555	0.113207
-3.03725	-2.61854
2.77795	-0.927797
0.575235	2.61367
0.835807	-0.294554
-0.546541	0.660428
-0.855086	-0.273156
-0.262921	-0.230482
0.465241	1.17261
0.0443749	-1.05728
0.731296	-0.60042
0.180904	0.667734
-0.798493	0.425343
-0.235062	-0.792757
-1.31867	-0.821842
0.58608	0.478002
0.242209	-0.818879
0.0865191	-0.540507
-0.986992	-0.37239
-0.969453	1.13202
0.440596	0.31899
-0.428952	-0.0425401
-0.814204	-3.71473
-0.103521	0.263791
0.348447	0.0628749
0.61611	-0.657425
1.03347	-2.22154
0.406811	0.200107
-2.96658	-1.53597
-0.0759826	-0.635842
-0.731899	0.412687
1.09082	2.06278
-0.403481	-0.148971
-0.702695	-0.644689
2.19454	-0.8884
-0.056266	0.64008
0.00776981	0.394302
-0.389714	0.0599124
1.01857	-0.843829
0.853667	0.000163694
0.510147	0.793159
-1.05995	-0.770351
0.63005	1.78587
0.512323	0.0661851
0.568668	-0.258765
-0.480428	-1.2092
-0.375513	-0.543228
0.413765	0.177466
-0.575485	0.764753
0.688879	0.0961212
-0.955799	-0.083142
0.0806666	0.310448
-0.653833	-6.26873e-05
0.0305921	-1.6836
0.151229	0.370347
0.0869463	0.874587
0.51937	0.0477383
-1.36941	2.06973
0.763396	0.43538
1.50923	1.19849
-1.1528	0.0489929
0.319015	0.260288
-1.44584	-0.490763
-0.899711	-0.639239
2.41025	0.127679
0.376261	-0.279066
0.834542	-0.0788059
0.681941	0.0903586
0.00708516	-0.38585
0.558186	-0.453473
0.272103	0.0147805
5.02065	3.25
0.120039	-0.307703
-0.975294	-0.159714
1.74126	-3.59413
0.773669	-0.431461
0.546984	0.155562
-0.544512	-0.170268
-0.410221	-0.577199
0.422698	0.392081
1.90515	1.98431
0.314733	0.791496
-0.255873	0.426836
1.25469	0.41691
-0.301229	-0.647035
-0.291767	0.0618571
0.827425	0.157016
0.205949	0.45404
-0.37491	-0.0918148
-0.422478	-0.334899
2.47408	0.603636
-11.014	-5.65448
0.398341	0.550475
-0.61522	-0.439956
0.299142	-2.14463
-0.994399	-0.0180212
0.438908	0.311145
0.624676	-0.665031
0.260486	-0.463165
0.378659	0.857428
-0.0879689	-1.3385
0.635388	0.379032
0.613778	2.53092
-0.642063	-0.866294
2.60641	-0.357567
0.822712	0.419883
