32.731,-8.56009
-55.4041,-124.325
47.6667,-10.5891
-3.27746,35.0489
119.805,-78.5673
86.0808,-47.2297
16.1181,-18.8392
13.3722,32.6758
23.1283,-4.04525
53.9048,108.234
72.264,-71.3586
-25.8692,19.6559
23.5926,-54.8393
-50.8891,-41.3668
-21.3778,-19.7951
-32.2341,95.8857
110.14,-41.6644
138.252,-31.6318
-23.9954,-5.00075
66.5896,11.397
12.4497,15.32
8.26895,-4.8131
56.9148,3.2777
-34.7473,-59.1927
62.8484,-116.513
-62.7304,-63.0107
44.4226,-83.8876
-50.0839,-33.0718
6.18795,78.0204
41.7004,-99.1744
106.106,43.809
-87.6318,94.6112
30.1929,-49.7264
23.4388,23.5029
31.2568,28.7816
-7.15632,136.957
35.1281,-26.9844
39.7154,17.3961
110.646,34.9604
87.5209,-62.0947
-20.5324,-13.8312
-18.2545,74.7409
35.964,-88.2181
28.4366,50.5398
-26.1612,-16.8815
-55.6433,-6.4573
-52.1917,-51.7854
-24.0679,-133.346
-53.7612,16.8564
73.0951,-56.6864
117.54,53.5396
-57.6086,107.514
12.2432,-18.3396
48.6425,1.9131
79.1997,58.1545
-91.6609,33.2845
55.7764,-36.5625
-54.7626,36.6762
-48.8754,-56.0193
88.3035,70.2052
-19.0367,-67.5639
13.5523,-11.3021
26.6473,-42.2626
-26.9829,-43.8406
8.16363,12.9696
-35.8451,92.8556
47.4304,-126.352
-28.2733,31.6264
-16.9245,16.1235
3.58226,15.0612
8.80379,-65.1236
-20.4665,18.6186
12.6747,-58.5514
9.99854,6.30492
-68.8761,-0.125469
31.5491,138.287
42.0486,-14.8278
-40.0748,1.96496
115.493,30.6072
8.96985,6.24065
-116.617,-19.8558
19.7599,-34.39
-38.7737,8.25922
-98.6226,86.254
5.97015,102.048
50.5807,49.5843
8.20124,-46.9029
-121.579,22.8903
2.20403,36.358
-61.0988,22.8386
-65.6922,-63.7712
3.41738,86.9967
23.4186,-41.2688
-44.5311,25.1317
82.6589,-6.89488
-29.8147,-46.8766
108.611,-52.8312
-99.1746,5.28223
-60.8819,-2.73947
-44.0312,27.677
